Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,overview
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,creator scary movie date movie come parody epic dub meet spartan century fox production write direct filmmaking team jason friedberg aaron seltzer sure leonidas nothing cape leather protect sword enemy
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,embezzle mob money bail chase bounty hunter fbi mafia
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,economy collapse society become police state censor activity government pacify populace broadcast number game show convict criminal fight life include running man host ruthless damon killian runner attempt evade stalker death chance pardon set
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,seymour krelborn orphan work mushnik flower shop skid row harbor crush audrey fulquard berate mushnik daily day seymour seek plant find plant call audrey ii plant seem craving blood soon begin sing supper
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,girl raise father assassin dispatch mission europe track ruthless operative face revelation existence question humanity
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,group heroic warrior day save planet mortal kombat annihilation succeed survive series challenge god ever encounter battle warlord bent take control earth sequel film mortal kombat base video game
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,lose job man reinvents go back college
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,reimagining horror tale carrie white girl outcast peer shelter deeply mother unleash terror town push far prom
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dancer volunteer teach dance new york school system background first clash student taste together create completely style dance base story ballroom dancer pierre dulane
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teenager detention center leadership counselor gain play football together
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,thief kevin caffery attempt rob home businessman max fairbanks fairbanks catch steal ring girlfriend give caffery bent revenge get ring back help partner
1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,first come life find world human go chance discover community others take refuge machine roam earth intent extinction neophyte group convinces others hiding
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,woman turn prescription medication way handle anxiety concern husband release prison
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,tale student paige fall love prince eddie refuse follow tradition parent come u quench thirst rebellion paige edward come world attraction
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,day hundred acre wood winnie pooh set find honey misinterpret note christopher robin pooh convince tigger rabbit piglet owl kanga roo eeyore friend capture creature name backson set save
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,prequel blockbuster go back harry lloyd day classmate rhode island school principal put pair course part scheme fleece school
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,suicidally politician put contract take opportunity bluntly voter affect rhythm speech music culture
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,chronicle james brown rise poverty become musician history
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,career woman reassess parent life force care mother
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,law enforcement technology advancement centre letac develop sid version sadistic intelligent dangerous reality entity synthesize personality killer man stop
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,new york architect matt saunders dump girlfriend jenny johnson superhero know use power make life living hell
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,frighten wave violence sweep new york city trouble cop sarchie fail find explanation crime however eye open frightening alternate reality renegade jesuit priest mendoza convince possession blame murder together wage struggle rid city otherworldly
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sanctum producer james cameron follow team underwater cave diver expedition cave system earth storm force deep cavern fight rag water deadly terrain creep panic search escape route sea master diver frank mcguire richard roxburgh explore south pacific cave month exit cut flash flood frank team include son josh rhys wakefield carl hurley ioan gruffudd force radically alter plan dwindle supply crew navigate labyrinth make soon confront question can survive trap forever
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,determine learn boyfriend relationship stacy work talk show become fide snoop colleague barb stacy get name derek interview supposedly show learn add confusion plan begin unravel befriend woman
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,exactly year tom meet violet surprise wedding ring account tom violet destine happily ever however couple keep get trip walk aisle
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,age baseball star go nickname find year retirement quite reach hit now age back try reach goal
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,couple life turn upside wife accuse murder lara brennan arrest murder bos argument seem see leave scene crime fingerprint murder weapon husband john spend year try get release evidence negate evidence strain separate family especially son get john decide break so lot research find way
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,century subculture human emerge modify genetically disease give enhance speed stamen intelligence set apart human world push brink war aim destruction population middle woman ultraviolet find protect boy mark death government believe threat human
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,new year eve police station close officer jake roenick cobble together force make cop criminal save mob look kill marion bishop
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,hired assassin john lee ask chinatown crime bos terence wei murder son stan zedkov lee boy sight conscience get spar child life afraid wei take revenge family china lee seek forger meg coburn obtain passport need get country band replacement killer soon trail
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,prison work detail piper chain dodge cyberhacker gunfire break apparently attack relate steal money mafia computer file somebody want desperately bury pair exactly enjoy company escape work together reach atlanta luckily meet woman help
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,resident mining town discover chemical spill cause hundred spider mutate size suv mine engineer chris mccormack sheriff sam parker mobilize group townspeople include sheriff son mike daughter ashley radio announcer harlan battle beast
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,maggie allure spirit let anyone anything tie meet match jamie relentless nearly charm serve well lady cutthroat world sale maggie jamie evolve relationship take surprise find influence drug love
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,minute focus college professor pacino moonlight psychiatrist fbi receive death threat claim minute live
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,account harassment case united state jenson eveleth mine woman endure range abuse work miner file landmark lawsuit
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,jimmy tulip tudeski spend day compulsively clean house perfect skill wife jill assassin yet pull hit suddenly connection past unexpectedly show jimmy jill doorstep oz beg help rescue wife cynthia
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,elsa clive scientist boundary forge ahead experiment splicing together dna create organism name dren creature rapidly develop female infant wing forge bond creator bond turn deadly
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,experiment unknowingly bring life form earth laser beam first cigar smoke drake howard duck planet kid try keep greedy scientist help back planet much less arrives beam
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,saga center family new york city police officer family code test ray tierney investigate case reveal police corruption scandal involve ray truth pandora box threaten upend tierney legacy nypd
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,group biologist discover network cave romania believe produce specie hire team underwater cave explorer world explore deeper cave rockslide block exit soon discover creature add food chain
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,writer alex sheldon luke wilson finish novel month get pay happen mafia type owe money come look order expedite thing alex hire emma dinsmore kate hudson begin dictate novel book love affair character alex character name polina delacroix sophie marceau alex fall emma work take turn
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,matthew advertising executive chicago put life business trip china hold think see lisa love life leave word year earlier walk day
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,teenager suspect neighbour vampire convince anyone try enlist help vampire hunter magician remake classic
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,drama john smith clash native american settler century
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hollywood version video game series commander video game feature film transition series creator chris robert heavily involve film creation story christopher blair todd maniac marshall arrive tiger claw soon force stop kilrathi fleet head towards earth
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,claire cooper dream thing time time night dream girl take away stranger
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,son goku set quest race time king piccolo collect set orb grant wielder power
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ray owen sheriff u border town sommerton junction leave lapd follow operation follow escape fbi drug baron gang hostage head sommerton junction police prepare make stand intercept cross border become ultimately join law enforcement effort
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,couple agree decease son clone supervision doctor thing start happen year rebirth
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,president daughter experience life escape entourage secret service agent travel europe fall love stranger also happen work father
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,riding hood train group sister hood wolf call examine disappearance hansel gretel
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stoic heartbroken einar gilkyson quietly live wyoming ranchlands alongside trust friend mitch bradley then suddenly woman blame death son arrive door break granddaughter never know even bury anger accusation resurface way open connection adventure forgiveness
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,travel theater company give audience much expect
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,picaresque touch story politically fully live life fearlessly barney panofsky
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,college student crack poker game go bust arrange man think cheat sly entrepreneur
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,computer programmer dream job firm turn nightmarish discover bos mean dispatch problem
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,robert gould shaw lead u civil war volunteer company fight prejudice union army confederate
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewish gangster return lower east side manhattan thirty year later confront ghost regret life
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,new york city crime lord man seduce woman seek retribution
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,century venice merchant default loan moneylender friend ambition bitterly creditor demand payment instead
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,gambler plan heist life collection art casino riviera monte carlo
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,face death father brother motivate get back bike take la vega motocross championship storm
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,story beatrix potter author child book tale peter rabbit struggle love happiness success
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,orphan girl drive poverty age make promise enchantress return beauty admiration man never man love spell break happens snow fall spring come back life now grown princess regret promise men love always meet tragedy love man armor mask rescue death torment parting meanwhile kunlun slave search memory family soon fate intertwine princess believe hero thus pull web fate end befall character be fate already seal power still choose life want
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rival tournament join force sinister threat princess kasumi warrior train master tina armstrong superstar helena douglas athlete past christie allen earn keep thief
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,outlaw jesse james rumor gun west recruit james gang robert ford eventually grow outlaw robert brother sense opportunity kill james action elevate target near status
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,beginning century china state crisis country split war faction citizen starve reform make matter worse well rule qing dynasty lead emperor ruthless mother empress dowager longyu completely touch year power huang xing recently return japan study art warfare find country fall apart feel choice pick sword
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nicolas existence parent love group friend fun want nothing change however day overhear conversation lead believe life change forever mother panic envision soon brother
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,la vega bodyguard skill gambling problem get trouble mob nothing
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,story sam childers biker find god become crusader hundred child kidnap press duty soldier
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,group animal wait flood rely food water discover human destroy habitat build dam leisure resort animal endeavour save delta send message human interfere nature
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,story racist life profoundly alter prisoner guard twenty year prisoner name nelson mandela
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,epic story bring life inspire saga world cup determine men create drive vision passion men overcome doubt obstacle scandal make world cup reality span century timeless saga celebrate event become sporting event world
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,story hollywood star grace kelly crisis marriage identity dispute monaco prince rainier iii france charles de gaulle invasion monaco
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fairytale life journey boy savva devote help mom village people break hyena
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tom ripley cool urbane wealthy life villa veneto luisa girlfriend business associate berlin underworld pay call ask ripley help kill ripley ever student nature initiate game turn mild picture framer hit man artisan jonathan trevanny die cancer wife son leave ripley draw jonathan game ripley maintain control do stop kill ripley develop conscience
